tijd,positie1,positie2
2.1904038080761613e-02,5.2747765742410348e-04,2.1448404097984554e-03
2.1904638092761854e-02,5.2749999078928857e-04,2.1449874526401104e-03
2.1905238104762095e-02,5.2752232415447366e-04,2.1451345005219671e-03
2.1905838116762333e-02,5.2754465751965875e-04,2.1452815534440252e-03
2.1906438128762574e-02,5.2756699088484383e-04,2.1454286114062845e-03
2.1907038140762815e-02,5.2758932425002892e-04,2.1455756744087461e-03
2.1907638152763052e-02,5.2761165761521401e-04,2.1457227424514090e-03
2.1908238164763293e-02,5.2763399098039920e-04,2.1458698155342733e-03
2.1908838176763534e-02,5.2765632434558429e-04,2.1460168936573393e-03
2.1909438188763775e-02,5.2767865771076938e-04,2.1461639768206070e-03
2.1910038200764013e-02,5.2770099107595446e-04,2.1463110650240765e-03
2.1910638212764254e-02,5.2772332444113955e-04,2.1464581582677474e-03
2.1911238224764495e-02,5.2774565780632464e-04,2.1466052565516200e-03
2.1911838236764732e-02,5.2776799117150973e-04,2.1467523598756940e-03
2.1912438248764973e-02,5.2779032453669481e-04,2.1468994682399697e-03
2.1913038260765214e-02,5.2781265790187990e-04,2.1470465816444471e-03
2.1913638272765455e-02,5.2783499126706499e-04,2.1471937000891259e-03
2.1914238284765693e-02,5.2785732463225008e-04,2.1473408235740065e-03
2.1914838296765934e-02,5.2787965799743516e-04,2.1474879520990888e-03
2.1915438308766175e-02,5.2790199136262025e-04,2.1476350856643725e-03
2.1916038320766412e-02,5.2792432472780534e-04,2.1477822242698579e-03
2.1916638332766653e-02,5.2794665809299042e-04,2.1479293679155446e-03
2.1917238344766894e-02,5.2796899145817551e-04,2.1480765166014331e-03
2.1917838356767135e-02,5.2799132482336060e-04,2.1482236703275234e-03
2.1918438368767373e-02,5.2801365818854569e-04,2.1483708290938154e-03
2.1919038380767614e-02,5.2803599155373077e-04,2.1485179929003088e-03
2.1919638392767855e-02,5.2805832491891586e-04,2.1486651617470035e-03
2.1920238404768092e-02,5.2808065828410095e-04,2.1488123356339004e-03
2.1920838416768333e-02,5.2810299164928604e-04,2.1489595145609986e-03
2.1921438428768574e-02,5.2812532501447112e-04,2.1491066985282982e-03
2.1922038440768815e-02,5.2814765837965621e-04,2.1492538875357999e-03
2.1922638452769053e-02,5.2816999174484130e-04,2.1494010815835030e-03
2.1923238464769294e-02,5.2819232511002638e-04,2.1495482806714074e-03
2.1923838476769535e-02,5.2821465847521147e-04,2.1496954847995135e-03
2.1924438488769776e-02,5.2823699184039656e-04,2.1498426939678215e-03
2.1925038500770013e-02,5.2825932520558165e-04,2.1499899081763307e-03
2.1925638512770254e-02,5.2828165857076684e-04,2.1501371274250422e-03
2.1926238524770495e-02,5.2830399193595193e-04,2.1502843517139545e-03
2.1926838536770733e-02,5.2832632530113702e-04,2.1504315810430691e-03
2.1927438548770974e-02,5.2834865866632210e-04,2.1505788154123850e-03
2.1928038560771215e-02,5.2837099203150719e-04,2.1507260548219022e-03
2.1928638572771456e-02,5.2839332539669228e-04,2.1508732992716216e-03
2.1929238584771693e-02,5.2841565876187737e-04,2.1510205487615423e-03
2.1929838596771934e-02,5.2843799212706245e-04,2.1511678032916644e-03
2.1930438608772175e-02,5.2846032549224754e-04,2.1513150628619882e-03
2.1931038620772413e-02,5.2848265885743263e-04,2.1514623274725138e-03
2.1931638632772654e-02,5.2850499222261771e-04,2.1516095971232411e-03
2.1932238644772895e-02,5.2852732558780280e-04,2.1517568718141698e-03
2.1932838656773136e-02,5.2854965895298789e-04,2.1519041515452998e-03
2.1933438668773373e-02,5.2857199231817298e-04,2.1520514363166320e-03
2.1934038680773614e-02,5.2859432568335806e-04,2.1521987261281655e-03
2.1934638692773855e-02,5.2861665904854315e-04,2.1523460209799008e-03
2.1935238704774093e-02,5.2863899241372824e-04,2.1524933208718375e-03
2.1935838716774334e-02,5.2866132577891333e-04,2.1526406258039758e-03
2.1936438728774574e-02,5.2868365914409841e-04,2.1527879357763156e-03
2.1937038740774815e-02,5.2870599250928350e-04,2.1529352507888575e-03
2.1937638752775053e-02,5.2872832587446859e-04,2.1530825708416003e-03
2.1938238764775294e-02,5.2875065923965367e-04,2.1532298959345453e-03
2.1938838776775535e-02,5.2877299260483876e-04,2.1533772260676916e-03
2.1939438788775772e-02,5.2879532597002385e-04,2.1535245612410397e-03
2.1940038800776013e-02,5.2881765933520894e-04,2.1536719014545892e-03
2.1940638812776254e-02,5.2883999270039402e-04,2.1538192467083403e-03
2.1941238824776495e-02,5.2886232606557911e-04,2.1539665970022933e-03
2.1941838836776733e-02,5.2888465943076420e-04,2.1541139523364476e-03
2.1942438848776974e-02,5.2890699279594929e-04,2.1542613127108036e-03
2.1943038860777215e-02,5.2892932616113448e-04,2.1544086781253614e-03
2.1943638872777452e-02,5.2895165952631957e-04,2.1545560485801206e-03
2.1944238884777693e-02,5.2897399289150466e-04,2.1547034240750815e-03
2.1944838896777934e-02,5.2899632625668974e-04,2.1548508046102441e-03
2.1945438908778175e-02,5.2901865962187483e-04,2.1549981901856081e-03
2.1946038920778413e-02,5.2904099298705992e-04,2.1551455808011739e-03
2.1946638932778654e-02,5.2906332635224501e-04,2.1552929764569410e-03
2.1947238944778895e-02,5.2908565971743009e-04,2.1554403771529098e-03
2.1947838956779136e-02,5.2910799308261518e-04,2.1555877828890804e-03
2.1948438968779373e-02,5.2913032644780027e-04,2.1557351936654524e-03
2.1949038980779614e-02,5.2915265981298535e-04,2.1558826094820261e-03
2.1949638992779855e-02,5.2917499317817044e-04,2.1560300303388015e-03
2.1950239004780093e-02,5.2919732654335553e-04,2.1561774562357783e-03
2.1950839016780334e-02,5.2921965990854062e-04,2.1563248871729569e-03
2.1951439028780575e-02,5.2924199327372570e-04,2.1564723231503368e-03
2.1952039040780816e-02,5.2926432663891079e-04,2.1566197641679189e-03
2.1952639052781053e-02,5.2928666000409588e-04,2.1567672102257018e-03
2.1953239064781294e-02,5.2930899336928097e-04,2.1569146613236870e-03
2.1953839076781535e-02,5.2933132673446605e-04,2.1570621174618735e-03
2.1954439088781773e-02,5.2935366009965114e-04,2.1572095786402618e-03
2.1955039100782014e-02,5.2937599346483623e-04,2.1573570448588514e-03
2.1955639112782255e-02,5.2939832683002131e-04,2.1575045161176427e-03
2.1956239124782496e-02,5.2942066019520640e-04,2.1576519924166359e-03
2.1956839136782733e-02,5.2944299356039149e-04,2.1577994737558303e-03
2.1957439148782974e-02,5.2946532692557658e-04,2.1579469601352265e-03
2.1958039160783215e-02,5.2948766029076166e-04,2.1580944515548241e-03
2.1958639172783453e-02,5.2950999365594675e-04,2.1582419480146238e-03
2.1959239184783694e-02,5.2953232702113184e-04,2.1583894495146244e-03
2.1959839196783935e-02,5.2955466038631693e-04,2.1585369560548273e-03
2.1960439208784176e-02,5.2957699375150212e-04,2.1586844676352314e-03
2.1961039220784413e-02,5.2959932711668721e-04,2.1588319842558374e-03
2.1961639232784654e-02,5.2962166048187230e-04,2.1589795059166446e-03
2.1962239244784895e-02,5.2964399384705738e-04,2.1591270326176536e-03
2.1962839256785133e-02,5.2966632721224247e-04,2.1592745643588644e-03
2.1963439268785374e-02,5.2968866057742756e-04,2.1594221011402765e-03
2.1964039280785615e-02,5.2971099394261264e-04,2.1595696429618904e-03
2.1964639292785856e-02,5.2973332730779773e-04,2.1597171898237060e-03
2.1965239304786093e-02,5.2975566067298282e-04,2.1598647417257230e-03
2.1965839316786334e-02,5.2977799403816791e-04,2.1600122986679417e-03
2.1966439328786575e-02,5.2980032740335299e-04,2.1601598606503618e-03
2.1967039340786813e-02,5.2982266076853808e-04,2.1603074276729836e-03
2.1967639352787054e-02,5.2984499413372317e-04,2.1604549997358072e-03
2.1968239364787295e-02,5.2986732749890826e-04,2.1606025768388325e-03
2.1968839376787536e-02,5.2988966086409334e-04,2.1607501589820592e-03
2.1969439388787773e-02,5.2991199422927843e-04,2.1608977461654872e-03
2.1970039400788014e-02,5.2993432759446352e-04,2.1610453383891174e-03
2.1970639412788255e-02,5.2995666095964860e-04,2.1611929356529489e-03
2.1971239424788493e-02,5.2997899432483369e-04,2.1613405379569818e-03
2.1971839436788734e-02,5.3000132769001878e-04,2.1614881453012168e-03
2.1972439448788975e-02,5.3002366105520387e-04,2.1616357576856528e-03
2.1973039460789216e-02,5.3004599442038895e-04,2.1617833751102909e-03
2.1973639472789453e-02,5.3006832778557404e-04,2.1619309975751304e-03
2.1974239484789694e-02,5.3009066115075913e-04,2.1620786250801717e-03
2.1974839496789935e-02,5.3011299451594422e-04,2.1622262576254142e-03
2.1975439508790176e-02,5.3013532788112930e-04,2.1623738952108586e-03
2.1976039520790414e-02,5.3015766124631439e-04,2.1625215378365046e-03
2.1976639532790655e-02,5.3017999461149948e-04,2.1626691855023521e-03
2.1977239544790896e-02,5.3020232797668456e-04,2.1628168382084013e-03
2.1977839556791133e-02,5.3022466134186976e-04,2.1629644959546522e-03
2.1978439568791374e-02,5.3024699470705485e-04,2.1631121587411045e-03
2.1979039580791615e-02,5.3026932807223994e-04,2.1632598265677585e-03
2.1979639592791856e-02,5.3029166143742502e-04,2.1634074994346143e-03
2.1980239604792094e-02,5.3031399480261011e-04,2.1635551773416715e-03
2.1980839616792335e-02,5.3033632816779520e-04,2.1637028602889304e-03
2.1981439628792575e-02,5.3035866153298028e-04,2.1638505482763906e-03
2.1982039640792813e-02,5.3038099489816537e-04,2.1639982413040526e-03
2.1982639652793054e-02,5.3040332826335046e-04,2.1641459393719163e-03
2.1983239664793295e-02,5.3042566162853555e-04,2.1642936424799814e-03
2.1983839676793536e-02,5.3044799499372063e-04,2.1644413506282482e-03
2.1984439688793773e-02,5.3047032835890572e-04,2.1645890638167169e-03
2.1985039700794014e-02,5.3049266172409081e-04,2.1647367820453868e-03
2.1985639712794255e-02,5.3051499508927590e-04,2.1648845053142585e-03
2.1986239724794493e-02,5.3053732845446098e-04,2.1650322336233319e-03
2.1986839736794734e-02,5.3055966181964607e-04,2.1651799669726067e-03
2.1987439748794975e-02,5.3058199518483116e-04,2.1653277053620833e-03
2.1988039760795216e-02,5.3060432855001624e-04,2.1654754487917612e-03
2.1988639772795453e-02,5.3062666191520133e-04,2.1656231972616413e-03
2.1989239784795694e-02,5.3064899528038642e-04,2.1657709507717222e-03
2.1989839796795935e-02,5.3067132864557151e-04,2.1659187093220054e-03
2.1990439808796173e-02,5.3069366201075659e-04,2.1660664729124899e-03
2.1991039820796414e-02,5.3071599537594168e-04,2.1662142415431757e-03
2.1991639832796655e-02,5.3073832874112677e-04,2.1663620152140638e-03
2.1992239844796896e-02,5.3076066210631186e-04,2.1665097939251531e-03
2.1992839856797133e-02,5.3078299547149694e-04,2.1666575776764438e-03
2.1993439868797374e-02,5.3080532883668203e-04,2.1668053664679362e-03
2.1994039880797615e-02,5.3082766220186712e-04,2.1669531602996304e-03
2.1994639892797853e-02,5.3084999556705220e-04,2.1671009591715264e-03
2.1995239904798094e-02,5.3087232893223740e-04,2.1672487630836237e-03
2.1995839916798335e-02,5.3089466229742249e-04,2.1673965720359228e-03
2.1996439928798576e-02,5.3091699566260757e-04,2.1675443860284232e-03
2.1997039940798813e-02,5.3093932902779266e-04,2.1676922050611253e-03
2.1997639952799054e-02,5.3096166239297775e-04,2.1678400291340293e-03
2.1998239964799295e-02,5.3098399575816284e-04,2.1679878582471345e-03
2.1998839976799533e-02,5.3100632912334792e-04,2.1681356924004415e-03
2.1999439988799774e-02,5.3102866248853301e-04,2.1682835315939503e-03
2.2000040000800015e-02,5.3105099585371810e-04,2.1684313758276604e-03
2.2000640012800256e-02,5.3107332921890319e-04,2.1685792251015723e-03
2.2001240024800493e-02,5.3109566258408827e-04,2.1687270794156855e-03
2.2001840036800734e-02,5.3111799594927336e-04,2.1688749387700009e-03
2.2002440048800975e-02,5.3114032931445845e-04,2.1690228031645171e-03
2.2003040060801216e-02,5.3116266267964353e-04,2.1691706725992356e-03
2.2003640072801454e-02,5.3118499604482862e-04,2.1693185470741554e-03
2.2004240084801695e-02,5.3120732941001371e-04,2.1694664265892770e-03
2.2004840096801936e-02,5.3122966277519880e-04,2.1696143111445999e-03
2.2005440108802173e-02,5.3125199614038388e-04,2.1697622007401246e-03
2.2006040120802414e-02,5.3127432950556897e-04,2.1699100953758510e-03
2.2006640132802655e-02,5.3129666287075406e-04,2.1700579950517788e-03
2.2007240144802896e-02,5.3131899623593915e-04,2.1702058997679083e-03
2.2007840156803134e-02,5.3134132960112423e-04,2.1703538095242392e-03
2.2008440168803375e-02,5.3136366296630932e-04,2.1705017243207718e-03
2.2009040180803616e-02,5.3138599633149441e-04,2.1706496441575062e-03
2.2009640192803853e-02,5.3140832969667949e-04,2.1707975690344423e-03
2.2010240204804094e-02,5.3143066306186458e-04,2.1709454989515798e-03
2.2010840216804335e-02,5.3145299642704967e-04,2.1710934339089190e-03
2.2011440228804576e-02,5.3147532979223476e-04,2.1712413739064596e-03
2.2012040240804814e-02,5.3149766315741984e-04,2.1713893189442019e-03
2.2012640252805055e-02,5.3151999652260504e-04,2.1715372690221460e-03
2.2013240264805296e-02,5.3154232988779013e-04,2.1716852241402914e-03
2.2013840276805533e-02,5.3156466325297521e-04,2.1718331842986386e-03
2.2014440288805774e-02,5.3158699661816030e-04,2.1719811494971871e-03
2.2015040300806015e-02,5.3160932998334539e-04,2.1721291197359378e-03
2.2015640312806256e-02,5.3163166334853048e-04,2.1722770950148894e-03
2.2016240324806494e-02,5.3165399671371556e-04,2.1724250753340432e-03
2.2016840336806735e-02,5.3167633007890065e-04,2.1725730606933983e-03
2.2017440348806976e-02,5.3169866344408574e-04,2.1727210510929552e-03
2.2018040360807213e-02,5.3172099680927083e-04,2.1728690465327135e-03
2.2018640372807454e-02,5.3174333017445591e-04,2.1730170470126734e-03
2.2019240384807695e-02,5.3176566353964100e-04,2.1731650525328352e-03
2.2019840396807936e-02,5.3178799690482609e-04,2.1733130630931983e-03
2.2020440408808174e-02,5.3181033027001117e-04,2.1734610786937631e-03
2.2021040420808415e-02,5.3183266363519626e-04,2.1736090993345297e-03
2.2021640432808656e-02,5.3185499700038135e-04,2.1737571250154976e-03
2.2022240444808893e-02,5.3187733036556644e-04,2.1739051557366673e-03
2.2022840456809134e-02,5.3189966373075152e-04,2.1740531914980384e-03
2.2023440468809375e-02,5.3192199709593661e-04,2.1742012322996111e-03
2.2024040480809616e-02,5.3194433046112170e-04,2.1743492781413857e-03
2.2024640492809854e-02,5.3196666382630679e-04,2.1744973290233620e-03
2.2025240504810095e-02,5.3198899719149187e-04,2.1746453849455396e-03
2.2025840516810336e-02,5.3201133055667696e-04,2.1747934459079186e-03
2.2026440528810576e-02,5.3203366392186205e-04,2.1749415119104998e-03
2.2027040540810814e-02,5.3205599728704713e-04,2.1750895829532823e-03
2.2027640552811055e-02,5.3207833065223222e-04,2.1752376590362661e-03
2.2028240564811296e-02,5.3210066401741731e-04,2.1753857401594521e-03
2.2028840576811533e-02,5.3212299738260240e-04,2.1755338263228390e-03
2.2029440588811774e-02,5.3214533074778748e-04,2.1756819175264282e-03
2.2030040600812015e-02,5.3216766411297268e-04,2.1758300137702186e-03
2.2030640612812256e-02,5.3218999747815777e-04,2.1759781150542108e-03
2.2031240624812494e-02,5.3221233084334285e-04,2.1761262213784043e-03
2.2031840636812735e-02,5.3223466420852794e-04,2.1762743327427996e-03
2.2032440648812976e-02,5.3225699757371303e-04,2.1764224491473967e-03
2.2033040660813213e-02,5.3227933093889812e-04,2.1765705705921955e-03
2.2033640672813454e-02,5.3230166430408320e-04,2.1767186970771957e-03
2.2034240684813695e-02,5.3232399766926829e-04,2.1768668286023972e-03
2.2034840696813936e-02,5.3234633103445338e-04,2.1770149651678004e-03
2.2035440708814174e-02,5.3236866439963846e-04,2.1771631067734054e-03
2.2036040720814415e-02,5.3239099776482355e-04,2.1773112534192122e-03
2.2036640732814656e-02,5.3241333113000864e-04,2.1774594051052203e-03
2.2037240744814893e-02,5.3243566449519373e-04,2.1776075618314301e-03
2.2037840756815134e-02,5.3245799786037881e-04,2.1777557235978413e-03
2.2038440768815375e-02,5.3248033122556390e-04,2.1779038904044543e-03
2.2039040780815616e-02,5.3250266459074899e-04,2.1780520622512690e-03
2.2039640792815854e-02,5.3252499795593408e-04,2.1782002391382855e-03
2.2040240804816095e-02,5.3254733132111916e-04,2.1783484210655033e-03
2.2040840816816336e-02,5.3256966468630425e-04,2.1784966080329224e-03
2.2041440828816573e-02,5.3259199805148934e-04,2.1786448000405433e-03
2.2042040840816814e-02,5.3261433141667442e-04,2.1787929970883660e-03
2.2042640852817055e-02,5.3263666478185951e-04,2.1789411991763904e-03
2.2043240864817296e-02,5.3265899814704460e-04,2.1790894063046162e-03
2.2043840876817534e-02,5.3268133151222969e-04,2.1792376184730437e-03
2.2044440888817775e-02,5.3270366487741477e-04,2.1793858356816730e-03
2.2045040900818016e-02,5.3272599824259986e-04,2.1795340579305036e-03
2.2045640912818253e-02,5.3274833160778495e-04,2.1796822852195356e-03
2.2046240924818494e-02,5.3277066497297004e-04,2.1798305175487697e-03
2.2046840936818735e-02,5.3279299833815512e-04,2.1799787549182052e-03
2.2047440948818976e-02,5.3281533170334032e-04,2.1801269973278424e-03
2.2048040960819214e-02,5.3283766506852541e-04,2.1802752447776809e-03
2.2048640972819455e-02,5.3285999843371049e-04,2.1804234972677213e-03
2.2049240984819696e-02,5.3288233179889558e-04,2.1805717547979629e-03
2.2049840996819933e-02,5.3290466516408067e-04,2.1807200173684068e-03
2.2050441008820174e-02,5.3292699852926576e-04,2.1808682849790515e-03
2.2051041020820415e-02,5.3294933189445084e-04,2.1810165576298985e-03
2.2051641032820656e-02,5.3297166525963593e-04,2.1811648353209467e-03
2.2052241044820894e-02,5.3299399862482102e-04,2.1813131180521968e-03
2.2052841056821135e-02,5.3301633199000610e-04,2.1814614058236481e-03
2.2053441068821376e-02,5.3303866535519119e-04,2.1816096986353012e-03
2.2054041080821617e-02,5.3306099872037628e-04,2.1817579964871561e-03
2.2054641092821854e-02,5.3308333208556137e-04,2.1819062993792123e-03
2.2055241104822095e-02,5.3310566545074645e-04,2.1820546073114703e-03
2.2055841116822336e-02,5.3312799881593154e-04,2.1822029202839301e-03
2.2056441128822574e-02,5.3315033218111663e-04,2.1823512382965911e-03
2.2057041140822815e-02,5.3317266554630172e-04,2.1824995613494540e-03
2.2057641152823056e-02,5.3319499891148680e-04,2.1826478894425186e-03
2.2058241164823297e-02,5.3321733227667189e-04,2.1827962225757845e-03
2.2058841176823534e-02,5.3323966564185698e-04,2.1829445607492522e-03
2.2059441188823775e-02,5.3326199900704206e-04,2.1830929039629212e-03
2.2060041200824016e-02,5.3328433237222715e-04,2.1832412522167920e-03
2.2060641212824254e-02,5.3330666573741224e-04,2.1833896055108645e-03
2.2061241224824495e-02,5.3332899910259733e-04,2.1835379638451384e-03
2.2061841236824736e-02,5.3335133246778241e-04,2.1836863272196140e-03
2.2062441248824977e-02,5.3337366583296750e-04,2.1838346956342914e-03
2.2063041260825214e-02,5.3339599919815259e-04,2.1839830690891702e-03
2.2063641272825455e-02,5.3341833256333768e-04,2.1841314475842507e-03
2.2064241284825696e-02,5.3344066592852276e-04,2.1842798311195329e-03
2.2064841296825934e-02,5.3346299929370796e-04,2.1844282196950165e-03
2.2065441308826175e-02,5.3348533265889305e-04,2.1845766133107018e-03
2.2066041320826416e-02,5.3350766602407813e-04,2.1847250119665885e-03
2.2066641332826657e-02,5.3352999938926322e-04,2.1848734156626770e-03
2.2067241344826894e-02,5.3355233275444831e-04,2.1850218243989672e-03
2.2067841356827135e-02,5.3357466611963339e-04,2.1851702381754587e-03
2.2068441368827376e-02,5.3359699948481848e-04,2.1853186569921520e-03
2.2069041380827614e-02,5.3361933285000357e-04,2.1854670808490470e-03
2.2069641392827855e-02,5.3364166621518866e-04,2.1856155097461434e-03
2.2070241404828096e-02,5.3366399958037374e-04,2.1857639436834416e-03
2.2070841416828337e-02,5.3368633294555883e-04,2.1859123826609415e-03
2.2071441428828574e-02,5.3370866631074392e-04,2.1860608266786427e-03
2.2072041440828815e-02,5.3373099967592901e-04,2.1862092757365457e-03
2.2072641452829056e-02,5.3375333304111409e-04,2.1863577298346501e-03
2.2073241464829294e-02,5.3377566640629918e-04,2.1865061889729562e-03
2.2073841476829534e-02,5.3379799977148427e-04,2.1866546531514640e-03
2.2074441488829775e-02,5.3382033313666935e-04,2.1868031223701732e-03
2.2075041500830016e-02,5.3384266650185444e-04,2.1869515966290846e-03
2.2075641512830254e-02,5.3386499986703953e-04,2.1871000759281969e-03
2.2076241524830495e-02,5.3388733323222462e-04,2.1872485602675113e-03
2.2076841536830736e-02,5.3390966659740970e-04,2.1873970496470267e-03
2.2077441548830973e-02,5.3393199996259479e-04,2.1875455440667443e-03
2.2078041560831214e-02,5.3395433332777988e-04,2.1876940435266632e-03
2.2078641572831455e-02,5.3397666669296497e-04,2.1878425480267838e-03
2.2079241584831696e-02,5.3399900005815005e-04,2.1879910575671063e-03
2.2079841596831934e-02,5.3402133342333514e-04,2.1881395721476300e-03
2.2080441608832175e-02,5.3404366678852023e-04,2.1882880917683555e-03
2.2081041620832416e-02,5.3406600015370531e-04,2.1884366164292824e-03
2.2081641632832657e-02,5.3408833351889040e-04,2.1885851461304110e-03
2.2082241644832894e-02,5.3411066688407560e-04,2.1887336808717414e-03
2.2082841656833135e-02,5.3413300024926069e-04,2.1888822206532731e-03
2.2083441668833376e-02,5.3415533361444577e-04,2.1890307654750065e-03
2.2084041680833614e-02,5.3417766697963086e-04,2.1891793153369418e-03
2.2084641692833855e-02,5.3420000034481595e-04,2.1893278702390783e-03
2.2085241704834096e-02,5.3422233371000103e-04,2.1894764301814166e-03
2.2085841716834337e-02,5.3424466707518612e-04,2.1896249951639563e-03
2.2086441728834574e-02,5.3426700044037121e-04,2.1897735651866977e-03
2.2087041740834815e-02,5.3428933380555630e-04,2.1899221402496409e-03
2.2087641752835056e-02,5.3431166717074138e-04,2.1900707203527858e-03
2.2088241764835294e-02,5.3433400053592647e-04,2.1902193054961321e-03
2.2088841776835535e-02,5.3435633390111156e-04,2.1903678956796801e-03
2.2089441788835776e-02,5.3437866726629665e-04,2.1905164909034294e-03
2.2090041800836017e-02,5.3440100063148173e-04,2.1906650911673806e-03
2.2090641812836254e-02,5.3442333399666682e-04,2.1908136964715334e-03
2.2091241824836495e-02,5.3444566736185191e-04,2.1909623068158877e-03
2.2091841836836736e-02,5.3446800072703699e-04,2.1911109222004436e-03
2.2092441848836974e-02,5.3449033409222208e-04,2.1912595426252009e-03
2.2093041860837215e-02,5.3451266745740717e-04,2.1914081680901600e-03
2.2093641872837456e-02,5.3453500082259226e-04,2.1915567985953208e-03
2.2094241884837697e-02,5.3455733418777734e-04,2.1917054341406834e-03
2.2094841896837934e-02,5.3457966755296243e-04,2.1918540747262473e-03
2.2095441908838175e-02,5.3460200091814752e-04,2.1920027203520130e-03
2.2096041920838416e-02,5.3462433428333261e-04,2.1921513710179800e-03
2.2096641932838654e-02,5.3464666764851769e-04,2.1923000267241488e-03
2.2097241944838895e-02,5.3466900101370278e-04,2.1924486874705194e-03
2.2097841956839136e-02,5.3469133437888787e-04,2.1925973532570912e-03
2.2098441968839377e-02,5.3471366774407295e-04,2.1927460240838649e-03
2.2099041980839614e-02,5.3473600110925804e-04,2.1928946999508398e-03
2.2099641992839855e-02,5.3475833447444324e-04,2.1930433808580170e-03
2.2100242004840096e-02,5.3478066783962832e-04,2.1931920668053950e-03
2.2100842016840334e-02,5.3480300120481341e-04,2.1933407577929753e-03
2.2101442028840575e-02,5.3482533456999850e-04,2.1934894538207569e-03
2.2102042040840816e-02,5.3484766793518359e-04,2.1936381548887402e-03
2.2102642052841057e-02,5.3487000130036867e-04,2.1937868609969249e-03
2.2103242064841294e-02,5.3489233466555376e-04,2.1939355721453113e-03
2.2103842076841535e-02,5.3491466803073885e-04,2.1940842883338995e-03
2.2104442088841776e-02,5.3493700139592394e-04,2.1942330095626890e-03
2.2105042100842014e-02,5.3495933476110902e-04,2.1943817358316803e-03
2.2105642112842255e-02,5.3498166812629411e-04,2.1945304671408734e-03
2.2106242124842496e-02,5.3500400149147920e-04,2.1946792034902678e-03
2.2106842136842737e-02,5.3502633485666428e-04,2.1948279448798639e-03
2.2107442148842974e-02,5.3504866822184937e-04,2.1949766913096614e-03
2.2108042160843215e-02,5.3507100158703446e-04,2.1951254427796611e-03
2.2108642172843456e-02,5.3509333495221955e-04,2.1952741992898616e-03
2.2109242184843697e-02,5.3511566831740463e-04,2.1954229608402644e-03
2.2109842196843935e-02,5.3513800168258972e-04,2.1955717274308685e-03
2.2110442208844176e-02,5.3516033504777481e-04,2.1957204990616743e-03
2.2111042220844417e-02,5.3518266841295990e-04,2.1958692757326815e-03
2.2111642232844654e-02,5.3520500177814498e-04,2.1960180574438905e-03
2.2112242244844895e-02,5.3522733514333007e-04,2.1961668441953007e-03
2.2112842256845136e-02,5.3524966850851516e-04,2.1963156359869132e-03
2.2113442268845377e-02,5.3527200187370024e-04,2.1964644328187270e-03
2.2114042280845615e-02,5.3529433523888533e-04,2.1966132346907421e-03
2.2114642292845856e-02,5.3531666860407042e-04,2.1967620416029590e-03
2.2115242304846097e-02,5.3533900196925551e-04,2.1969108535553777e-03
2.2115842316846334e-02,5.3536133533444059e-04,2.1970596705479981e-03
2.2116442328846575e-02,5.3538366869962568e-04,2.1972084925808199e-03
2.2117042340846816e-02,5.3540600206481088e-04,2.1973573196538429e-03
2.2117642352847057e-02,5.3542833542999596e-04,2.1975061517670682e-03
2.2118242364847295e-02,5.3545066879518105e-04,2.1976549889204948e-03
2.2118842376847535e-02,5.3547300216036614e-04,2.1978038311141227e-03
2.2119442388847776e-02,5.3549533552555123e-04,2.1979526783479529e-03
2.2120042400848014e-02,5.3551766889073631e-04,2.1981015306219843e-03
2.2120642412848255e-02,5.3554000225592140e-04,2.1982503879362171e-03
2.2121242424848496e-02,5.3556233562110649e-04,2.1983992502906517e-03
2.2121842436848737e-02,5.3558466898629158e-04,2.1985481176852880e-03
2.2122442448848974e-02,5.3560700235147666e-04,2.1986969901201261e-03
2.2123042460849215e-02,5.3562933571666175e-04,2.1988458675951655e-03
2.2123642472849456e-02,5.3565166908184684e-04,2.1989947501104062e-03
2.2124242484849694e-02,5.3567400244703192e-04,2.1991436376658491e-03
2.2124842496849935e-02,5.3569633581221701e-04,2.1992925302614934e-03
2.2125442508850176e-02,5.3571866917740210e-04,2.1994414278973390e-03
2.2126042520850417e-02,5.3574100254258719e-04,2.1995903305733868e-03
2.2126642532850654e-02,5.3576333590777227e-04,2.1997392382896359e-03
2.2127242544850895e-02,5.3578566927295736e-04,2.1998881510460863e-03
2.2127842556851136e-02,5.3580800263814245e-04,2.2000370688427385e-03
2.2128442568851374e-02,5.3583033600332754e-04,2.2001859916795925e-03
2.2129042580851615e-02,5.3585266936851262e-04,2.2003349195566482e-03
2.2129642592851856e-02,5.3587500273369771e-04,2.2004838524739053e-03
2.2130242604852097e-02,5.3589733609888280e-04,2.2006327904313641e-03
2.2130842616852334e-02,5.3591966946406788e-04,2.2007817334290243e-03
2.2131442628852575e-02,5.3594200282925297e-04,2.2009306814668862e-03
2.2132042640852816e-02,5.3596433619443806e-04,2.2010796345449499e-03
2.2132642652853057e-02,5.3598666955962315e-04,2.2012285926632149e-03
2.2133242664853295e-02,5.3600900292480823e-04,2.2013775558216817e-03
2.2133842676853536e-02,5.3603133628999332e-04,2.2015265240203502e-03
2.2134442688853777e-02,5.3605366965517852e-04,2.2016754972592201e-03
2.2135042700854014e-02,5.3607600302036360e-04,2.2018244755382917e-03
2.2135642712854255e-02,5.3609833638554869e-04,2.2019734588575647e-03
2.2136242724854496e-02,5.3612066975073378e-04,2.2021224472170394e-03
